7613.534994 87.803
7668.705807 87.699
7724.276410 87.576
7780.249701 87.433
7836.628598 87.271
7893.416039 87.090
7950.614985 86.889
8008.228419 86.670
8066.259343 86.434
8124.710784 86.180
8183.585787 85.910
8242.887423 85.625
8302.618783 85.326
8362.782982 85.015
8423.383155 84.693
8484.422461 84.363
8545.904084 84.028
8607.831228 83.689
8670.207121 83.349
8733.035016 83.010
8796.318188 82.674
8860.059935 82.342
8924.263582 82.017
8988.932475 81.699
9054.069985 81.390
9119.679508 81.088
9185.764465 80.796
9252.328301 80.514
9319.374486 80.242
9386.906515 79.979
9454.927909 79.725
9523.442214 79.480
9592.453003 79.244
9661.963871 79.017
9731.978444 78.799
9802.500372 78.589
9873.533330 78.386
9945.081023 78.189
10017.147180 77.998
10089.735558 77.811
10162.849941 77.628
10236.494141 77.449
10310.671997 77.273
10385.387376 77.103
10460.644175 76.941
10536.446314 76.791
10612.797748 76.655
10689.702455 76.537
10767.164446 76.440
10845.187758 76.369
10923.776459 76.326
11002.934646 76.313
11082.666446 76.331
11162.976016 76.381
11243.867542 76.465
11325.345241 76.583
11407.413361 76.735
11490.076181 76.924
11573.338009 77.151
11657.203187 77.420
11741.676087 77.733
11826.761112 78.095
11912.462698 78.509
11998.785313 78.981
12085.733458 79.515
12173.311665 80.115
12261.524499 80.780
12350.376560 81.508
12439.872480 82.282
12530.016924 83.075
12620.814592 83.848
12712.270217 84.556
12804.388567 85.156
12897.174445 85.620
12990.632687 85.930
13084.768167 86.080
13179.585791 86.066
13275.090503 85.893
13371.287281 85.563
13468.181140 85.090
13565.777133 84.494
13664.080346 83.810
13763.095905 83.077
13862.828971 82.345
13963.284744 81.650
14064.468462 81.010
14166.385398 80.430
14269.040866 79.901
14372.440218 79.427
14476.588845 79.011
14581.492175 78.657
14687.155678 78.369
14793.584863 78.148
14900.785277 77.993
15008.762510 77.906
15117.522190 77.888
15227.069987 77.944
15337.411613 78.078
15448.552820 78.296
15560.499402 78.605
15673.257195 79.015
15786.832078 79.532
15901.229971 80.158
16016.456838 80.874
16132.518687 81.650
16249.421567 82.422
16367.171574 83.129
16485.774847 83.715
16605.237567 84.136
16725.565963 84.380
16846.766309 84.439
16968.844922 84.312
17091.808168 83.994
17215.662455 83.476
17340.414242 82.767
